AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,SUMASSURED,PREMIUM
67,1,0,1,15,105,7000000,6727495.33
54,1,0,1,24,105,2000000,1916873.3
56,1,0,1,24,105,9400000,9009304.59
67,1,0,1,18,105,3000000,2875309.99
58,1,0,1,27,105,1910000,1830614
69,1,0,1,19,105,4400000,4217121.3
53,1,0,1,28,105,3400000,3379312.14
56,1,0,1,21,105,4000000,3975661.34
65,1,0,1,20,105,3300000,3279920.6
68,1,0,1,16,105,3400000,3379312.14
61,1,0,1,20,105,8000000,7951322.67
67,1,0,1,18,105,9000000,8945238.01
62,1,0,1,20,105,1980000,1967952.36
56,1,0,1,29,105,2350000,2335701.03
63,1,0,1,18,105,3000000,2981746
54,1,0,1,24,105,3100000,3081137.54
58,1,0,1,28,105,3300000,3279920.6
50,1,0,1,23,105,8500000,8448280.34
56,1,0,1,25,105,8500000,8448280.34
69,1,0,1,17,105,2500000,2484788.34
66,1,0,1,15,105,1750000,1739351.83
50,1,0,1,25,105,2700000,2683571.4
56,1,0,1,30,105,2700000,2683571.4
67,1,0,1,17,105,3300000,3279920.6
56,1,0,1,26,105,11000000,10933068.67
60,1,0,1,19,105,3500000,3478703.67
67,1,0,1,19,105,28000000,27829629.35
68,1,0,1,15,105,8000000,7951322.67
64,1,0,1,18,105,1850000,1838743.37
61,1,0,1,15,105,2000000,1987830.67
57,1,0,1,29,105,8500000,8448280.34
51,1,0,1,24,105,3300000,3279920.6
59,1,0,1,23,105,3800000,3776878.27
67,1,0,1,16,105,3660000,3637730.12
63,1,0,1,19,105,20500000,20375264.35
52,1,0,1,28,105,8500000,8448280.34
61,1,0,1,19,105,8500000,8448280.34
54,1,0,1,22,105,10000000,9939153.34
59,1,0,1,26,105,2400000,2385396.8
58,1,0,1,26,105,2100000,2087222.2
58,1,0,1,26,105,1650000,1639960.3
65,1,0,1,17,105,2000000,1987830.67
51,1,0,1,23,105,8000000,7951322.67
60,1,0,1,16,105,2000000,1987830.67
55,1,0,1,23,105,2350000,2335701.03
59,1,0,1,26,105,7000000,6957407.34
51,1,0,1,21,105,13000000,12920899.34
56,1,0,1,27,105,8300000,8249497.27
64,1,0,1,20,105,2000000,1987830.67
61,1,0,1,15,105,2200000,2186613.73
62,1,0,1,16,105,1680000,1669777.76
62,1,0,1,18,105,16800000,16697777.61
54,1,0,1,20,105,7000000,6957407.34
52,1,0,1,22,105,8300000,8249497.27
62,1,0,1,18,105,4000000,3975661.34
63,1,0,1,16,105,5150000,5118663.97
65,1,0,1,19,105,3760000,3737121.66
57,1,0,1,27,105,6100000,6062883.54
69,1,0,1,20,105,2300000,2286005.27
53,1,0,1,29,105,1600000,1590264.53
61,1,0,1,17,105,5500000,5466534.34
65,1,0,1,20,105,2250000,2236309.5
54,1,0,1,20,105,1450000,1441177.23
56,1,0,1,22,105,9000000,8945238.01
70,1,0,1,15,105,15000000,14908730.01
63,1,0,1,18,105,2100000,2087222.2
63,1,0,1,18,105,1950000,1938134.9
64,1,0,1,19,105,950000,944219.57
62,1,0,1,20,105,8780000,8726576.63
68,1,0,1,19,105,1340000,1331846.55
53,1,0,1,23,105,1140000,1133063.48
50,1,0,1,22,105,2610000,2594119.02
55,1,0,1,29,105,1850000,1838743.37
66,1,0,1,19,105,1710000,1699595.22
58,1,0,1,21,105,1940000,1928195.75
55,1,0,1,30,105,3460000,3438947.06
66,1,0,1,18,105,1350000,1341785.7
64,1,0,1,18,105,1100000,1093306.87
52,1,0,1,25,105,1470000,1461055.54
51,1,0,1,30,105,2500000,2484788.34
62,1,0,1,15,105,2985000,2966837.27
68,1,0,1,19,105,11500000,11430026.34
56,1,0,1,21,105,14000000,13914814.68
63,1,0,1,20,105,1020000,1013793.64
64,1,0,1,15,105,2470000,2454970.88
66,1,0,1,15,105,2985000,2966837.27
56,1,0,1,27,105,650000,646044.97
64,1,0,1,18,105,4460000,4432862.39
61,1,0,1,18,105,5500000,5466534.34
62,1,0,1,20,105,1600000,1590264.53
63,1,0,1,19,105,1050000,1043611.1
68,1,0,1,20,105,19000000,18884391.35
68,1,0,1,17,105,16500000,16399603.01
58,1,0,1,29,105,6500000,6460449.67
66,1,0,1,20,105,2400000,2385396.8
60,1,0,1,16,105,5520000,5486412.64
68,1,0,1,19,105,4200000,4174444.4
55,1,0,1,22,105,2000000,1987830.67
50,1,0,1,23,105,2100000,2087222.2
57,1,0,1,28,105,12300000,12225158.61
58,1,0,1,20,105,3060000,3041380.92
65,1,0,1,17,105,1600000,1590264.53
65,1,0,1,16,105,8500000,8448280.34
61,1,0,1,18,105,9600000,9541587.21
65,1,0,1,16,105,3500000,3478703.67
68,1,0,1,16,105,9800000,9740370.27
56,1,0,1,26,105,8380000,8375577.5
51,1,0,1,27,105,22000000,21866137.35
68,1,0,1,16,105,2700000,2683571.4
55,1,0,1,20,105,2300000,2286005.27
53,1,0,1,22,105,2590000,2574240.72
55,1,0,1,21,105,10000000,9939153.34
61,1,0,1,15,105,2450000,2435092.57
62,1,0,1,17,105,8300000,8249497.27
55,1,0,1,30,105,1820000,1803685.64
67,1,0,1,19,105,8500000,8423806.56
50,1,0,1,20,105,6000000,5946216.39
63,1,0,1,15,105,2350000,2328934.76
62,1,0,1,17,105,12400000,12288847.22
70,1,0,1,19,105,2380000,2314388.02
58,1,0,1,26,105,2460000,2437948.72
61,1,0,1,15,105,2880000,2854183.86
61,1,0,1,17,105,1680000,1664940.6
50,1,0,1,21,105,5000000,4477976.75
51,1,0,1,25,105,3800000,3740900.04
70,1,0,1,20,105,1050000,1040587.87
55,1,0,1,25,105,1910000,1892878.89
53,1,0,1,26,105,3630000,3597460.91
56,1,0,1,25,105,1900000,1882968.52
50,1,0,1,22,105,3900000,3865040.65
60,1,0,1,16,105,1000000,988385.23
60,1,0,1,18,105,4400000,4348894.99
64,1,0,1,18,105,14300000,14096001.69
50,1,0,1,29,105,6180000,6091838.49
58,1,0,1,23,105,2300000,2267189.07
55,1,0,1,25,105,2400000,2365762.52
66,1,0,1,19,105,8800000,8674462.57
66,1,0,1,16,105,6200000,6111553.17
59,1,0,1,27,105,6250000,6160839.88
56,1,0,1,22,105,6000000,5914406.31
55,1,0,1,30,105,3700000,3647217.21
51,1,0,1,20,105,3300000,3252923.47
64,1,0,1,16,105,5500000,5421539.1
70,1,0,1,16,105,1230000,1212453.3
65,1,0,1,18,105,15000000,14786015.75
68,1,0,1,15,105,7300000,7195861
69,1,0,1,17,105,830000,818342.12
52,1,0,1,20,105,5500000,5406959.48
60,1,0,1,15,105,9000000,8847751.86
58,1,0,1,22,105,1880000,1848197.05
53,1,0,1,21,105,8000000,7864668.34
70,1,0,1,17,105,1100000,1081391.89
60,1,0,1,17,105,2900000,2843254.84
66,1,0,1,16,105,23000000,22549952.09
68,1,0,1,18,105,5500000,5392379.84
50,1,0,1,28,105,13000000,12745625.09
62,1,0,1,16,105,16500000,16177139.54
62,1,0,1,17,105,15000000,14706490.49
53,1,0,1,27,105,2000000,1944960.34
54,1,0,1,30,105,12000000,11637951.99
57,1,0,1,25,105,9900000,9601310.39
61,1,0,1,15,105,1910000,1852374.03
53,1,0,1,26,105,2600000,2521556.28
55,1,0,1,28,105,7760000,7525875.64
64,1,0,1,15,105,1950000,1885998.06
65,1,0,1,15,105,6970000,6741234.09
55,1,0,1,23,105,1600000,1547485.6
53,1,0,1,21,105,9200000,8898042.13
67,1,0,1,19,105,8900000,8607888.57
53,1,0,1,23,105,35000000,33851247.22
68,1,0,1,15,105,8570000,8288719.68
70,1,0,1,20,105,11500000,11092067.97
51,1,0,1,29,105,17000000,16396970.05
61,1,0,1,19,105,5500000,5304902.08
65,1,0,1,19,105,3200000,3086488.47
61,1,0,1,16,105,2580000,2488481.34
52,1,0,1,25,105,12200000,11767237.33
68,1,0,1,17,105,10000000,9645276.5
52,1,0,1,23,105,2200000,2121960.84
66,1,0,1,19,105,2190000,2112315.55
54,1,0,1,22,105,4350000,4195695.27
66,1,0,1,17,105,1800000,1736149.76
66,1,0,1,15,105,6300000,6076524.2
53,1,0,1,25,105,3870000,3722463.26
50,1,0,1,22,105,1470000,1413958.92
54,1,0,1,24,105,2680000,2577829.84
64,1,0,1,16,105,2860000,2750967.67
68,1,0,1,18,105,7140000,6867800.41
61,1,0,1,19,105,4170000,4011026.3
59,1,0,1,26,105,1460000,1404340.15
61,1,0,1,17,105,9950000,9570674.25
66,1,0,1,15,105,9400000,9041642
54,1,0,1,26,105,9200000,8849266.65
68,1,0,1,18,105,7500000,7214076.06
53,1,0,1,29,105,2020000,1942991.15
61,1,0,1,17,105,4170000,4011026.3
70,1,0,1,16,105,4530000,4357301.95
58,1,0,1,28,105,5840000,5617360.56
61,1,0,1,18,105,2210000,2125747.75
62,1,0,1,20,105,4390000,4222639.19
56,1,0,1,26,105,15000000,14428152.13
64,1,0,1,19,105,12800000,12312023.15
63,1,0,1,20,105,5040000,5040000
52,1,0,1,27,105,2985000,2985000
51,1,0,1,20,105,1800000,1800000
53,1,0,1,28,105,2300000,2300000
50,1,0,1,23,105,2600000,2600000
65,1,0,1,15,105,3100000,3100000
51,1,0,1,26,105,1330000,1330000
57,1,0,1,25,105,2300000,2300000
52,1,0,1,21,105,1740000,1740000
68,1,0,1,18,105,1600000,1600000
53,1,0,1,24,105,1650000,1650000
69,1,0,1,19,105,1200000,1200000
70,1,0,1,20,105,1610000,1610000
60,1,0,1,17,105,1700000,1700000
69,1,0,1,15,105,1600000,1600000
50,1,0,1,29,105,7300000,7300000
66,1,0,1,16,105,18500000,18500000
60,1,0,1,19,105,1770000,1770000
69,1,0,1,15,105,15250000,15250000
54,1,0,1,23,105,1860000,1860000
64,1,0,1,16,105,1700000,1700000
56,1,0,1,27,105,1340000,1340000
66,1,0,1,19,105,2120000,2120000
57,1,0,1,24,105,2230000,2230000
68,1,0,1,16,105,1960000,1960000
53,1,0,1,28,105,1100000,1100000
52,1,0,1,23,105,17200000,17200000
50,1,0,1,30,105,5600000,5600000
64,1,0,1,17,105,1990000,1990000
54,1,0,1,21,105,10290000,10290000
52,1,0,1,25,105,17000000,17000000
61,1,0,1,20,105,6050000,6050000
67,1,0,1,17,105,8000000,8000000
58,1,0,1,26,105,1430000,1430000
70,1,0,1,16,105,10000000,10000000
54,1,0,1,27,105,2220000,2220000
66,1,0,1,17,105,1700000,1700000
53,1,0,1,27,105,28000000,28000000
54,1,0,1,23,105,12100000,12100000
53,1,0,1,24,105,12000000,12000000
67,1,0,1,16,105,480000,480000
56,1,0,1,22,105,1500000,1500000
57,1,0,1,20,105,3220000,3220000
60,1,0,1,19,105,2560000,2560000
63,1,0,1,18,105,1400000,1400000
51,1,0,1,30,105,5500000,5500000
60,1,0,1,19,105,3200000,3200000
55,1,0,1,21,105,2530000,2530000
69,1,0,1,16,105,2540000,2539128.03
50,1,0,1,29,105,7600000,7600000
54,1,0,1,22,105,8400000,8400000
64,1,0,1,19,105,8900000,8900000
64,1,0,1,16,105,1730000,1730000
53,1,0,1,22,105,1340000,1340000
57,1,0,1,24,105,9000000,9000000
66,1,0,1,20,105,1940000,1940000
64,1,0,1,18,105,2300000,2300000
58,1,0,1,23,105,2500000,2492474.85
58,1,0,1,23,105,2960000,2960000
56,1,0,1,21,105,700000,700000
55,1,0,1,27,105,3380000,3380000
68,1,0,1,18,105,15000000,15000000
67,1,0,1,20,105,12000000,12000000
64,1,0,1,16,105,8160000,8160000
60,1,0,1,19,105,11440000,11440000
60,1,0,1,17,105,1640000,1640000
61,1,0,1,15,105,1960000,1960000
54,1,0,1,20,105,13300000,13300000
63,1,0,1,19,105,2250000,2250000
55,1,0,1,20,105,1520000,1520000
66,1,0,1,17,105,2120000,2120000
50,1,0,1,30,105,3000000,2998970.11
69,1,0,1,19,105,2510000,2509138.33
50,1,0,1,22,105,1160000,1159601.78
56,1,0,1,24,105,7350000,7347476.77
70,1,0,1,16,105,2000000,1993979.87
54,1,0,1,20,105,6500000,6480434.59
56,1,0,1,29,105,1300000,1296086.92
66,1,0,1,20,105,1550000,1545334.4
65,1,0,1,17,105,6210000,6174746.88
60,1,0,1,15,105,5900000,5866506.7
67,1,0,1,18,105,4500000,4462453.81
68,1,0,1,18,105,3500000,3411989.78
54,1,0,1,29,105,3200000,3147699.53
63,1,0,1,19,105,3800000,3737893.19
52,1,0,1,21,105,1800000,1770580.98
66,1,0,1,20,105,30000000,29429680.02
66,1,0,1,20,105,12000000,11771872.01
60,1,0,1,17,105,7160000,7023883.63
68,1,0,1,20,105,25000000,24458064.17
60,1,0,1,16,105,12200000,11837931.64
68,1,0,1,17,105,8500000,8247739.26
58,1,0,1,29,105,3600000,3493160.16
55,1,0,1,29,105,5920000,5744307.81
65,1,0,1,16,105,3960000,3960000
62,1,0,1,18,105,14000000,14000000
53,1,0,1,20,105,6800000,6800000
65,1,0,1,20,105,4280000,4280000
54,1,0,1,29,105,9460000,9460000
63,1,0,1,16,105,8500000,8500000
56,1,0,1,23,105,5500000,5500000
70,1,0,1,18,105,4000000,4000000
67,1,0,1,17,105,6000000,6000000
55,1,0,1,26,105,5170000,5170000
62,1,0,1,19,105,1500000,1500000
66,1,0,1,17,105,1600000,1600000
52,1,0,1,24,105,2000000,2000000
65,1,0,1,19,105,12000000,12000000
52,1,0,1,27,105,10000000,10000000
60,1,0,1,18,105,2250000,2250000
52,1,0,1,29,105,3200000,3200000
63,1,0,1,18,105,7100000,7100000
70,1,0,1,17,105,25000000,25000000
53,1,0,1,20,105,1200000,1050102.73
62,1,0,1,20,105,305000,266901.16
67,1,0,1,20,105,720000,662293.66
57,1,0,1,26,105,1700000,1563749.06
53,1,0,1,26,105,1800000,1585066.25
58,1,0,1,23,105,390000,338362.27
52,1,0,1,24,105,330000,285491.39
69,1,0,1,17,105,320000,276840.2
65,1,0,1,17,105,375000,324422.11
69,1,0,1,19,105,1310000,1170705.89
53,1,0,1,21,105,410000,357593.4
62,1,0,1,20,105,500000,274030.96
60,1,0,1,15,105,380000,93900.59
61,1,0,1,17,105,1650000,1535395.28
69,1,0,1,16,105,1700000,1581922.45
54,1,0,1,26,105,290000,261864.58
56,1,0,1,27,105,240000,58370.64
56,1,0,1,21,105,355000,330342.67
62,1,0,1,18,105,980000,538827.76
66,1,0,1,19,105,420000,390827.86
60,1,0,1,17,105,370000,344300.77
55,1,0,1,28,105,370000,344300.77
66,1,0,1,17,105,700000,379592.62
69,1,0,1,15,105,1200000,1071235.03
55,1,0,1,29,105,480000,453409.98
62,1,0,1,18,105,450000,425071.82
68,1,0,1,18,105,310000,292827.21
67,1,0,1,18,105,460000,434517.85
61,1,0,1,16,105,800000,746221.68
66,1,0,1,17,105,420000,396733.74
61,1,0,1,19,105,565000,508619.34
57,1,0,1,29,105,1450000,1287448.5
58,1,0,1,22,105,1000000,780583.05
53,1,0,1,27,105,950000,865313.5
64,1,0,1,16,105,680000,619382.32
52,1,0,1,24,105,1700000,1356907.86
66,1,0,1,20,105,1050000,354642.74
64,1,0,1,19,105,750000,713912.4
55,1,0,1,25,105,800000,726432.6
67,1,0,1,15,105,1200000,1075296.65
50,1,0,1,29,105,1000000,914928.4
50,1,0,1,21,105,600000,474563.21
57,1,0,1,30,105,950000,677212.94
55,1,0,1,28,105,850000,819970.91
69,1,0,1,18,105,1000000,914556.3
53,1,0,1,20,105,820000,791269.17
70,1,0,1,15,105,950000,916438.03
69,1,0,1,17,105,1100000,1006421.27
64,1,0,1,20,105,920000,841734.17
67,1,0,1,15,105,900000,868466.1
54,1,0,1,27,105,400000,214425.76
59,1,0,1,30,105,750000,652119.94
66,1,0,1,18,105,1350000,1040515.16
53,1,0,1,25,105,4400000,4271947.02
68,1,0,1,20,105,2000000,1842470.49
70,1,0,1,19,105,780000,706734.37
53,1,0,1,29,105,9000000,8784766.73
54,1,0,1,24,105,7000000,6884101.3
69,1,0,1,20,105,5300000,5155287.99
51,1,0,1,25,105,3700000,3459132.7
67,1,0,1,19,105,6800000,6525155.5
59,1,0,1,29,105,2600000,2567593.42
66,1,0,1,16,105,5500000,5431447.63
54,1,0,1,23,105,4500000,4443911.69
51,1,0,1,24,105,9800000,9419704.23
64,1,0,1,17,105,2400000,2312722.7
53,1,0,1,29,105,14000000,13047502.38
70,1,0,1,19,105,7500000,6989733.42
55,1,0,1,29,105,4800000,4613139.66
62,1,0,1,15,105,12500000,12425035.91
70,1,0,1,15,105,1700000,1672889.53
56,1,0,1,30,105,7000000,6957407.34
61,1,0,1,15,105,2200000,2186786.36
60,1,0,1,15,105,6000000,5963492
65,1,0,1,20,105,10900000,10802293.12
51,1,0,1,23,105,3000000,2957203.15
50,1,0,1,30,105,1000000,943808.59
51,1,0,1,27,105,8800000,8800000
65,1,0,1,15,105,1600000,1597824.58
64,1,0,1,17,105,8500000,8353654.95
66,1,0,1,20,105,12000000,12000000
52,1,0,1,21,105,17500000,17500000
69,1,0,1,17,105,13000000,13000000
55,1,0,1,30,105,4500000,4500000
70,1,0,1,20,105,6500000,6500000
68,1,0,1,18,98,740000,679165.72
68,1,0,1,15,98,890000,828615.99
57,1,0,1,30,105,390000,358742.45
53,1,0,1,30,105,360000,331146.83
70,1,0,1,17,105,333000,306310.82
60,1,0,1,16,105,330000,303551.31
66,1,0,1,17,105,290000,266757.16
66,1,0,1,18,105,850000,60802.84
64,1,0,1,20,105,385000,358258.9
52,1,0,1,30,105,340000,316384.44
56,1,0,1,24,105,370000,344300.77
55,1,0,1,24,105,350000,325689.87
64,1,0,1,19,105,280000,133857.67
55,1,0,1,21,105,2000000,1856792.58
64,1,0,1,15,105,250000,88115.68
58,1,0,1,20,105,470000,444254.72
67,1,0,1,19,105,490000,463159.23
68,1,0,1,17,105,460000,434802.59
55,1,0,1,24,105,470000,443000.87
54,1,0,1,28,105,910000,866996.24
59,1,0,1,23,105,750000,714557.34
68,1,0,1,17,105,1000000,952743.14
61,1,0,1,20,105,750000,539008.68
51,1,0,1,30,105,830000,790776.8
58,1,0,1,21,105,820000,781249.39
58,1,0,1,28,105,800000,762194.51
63,1,0,1,18,105,1200000,1143291.75
61,1,0,1,20,105,850000,809831.67
68,1,0,1,19,105,1000000,952743.14
66,1,0,1,20,105,850000,809831.67
59,1,0,1,24,105,1130000,1076599.73
65,1,0,1,15,105,1000000,941457.91
61,1,0,1,15,105,1200000,863237.06
59,1,0,1,22,105,870000,817254.44
59,1,0,1,30,105,1000000,719364.2
52,1,0,1,29,105,1000000,964962.33
67,1,0,1,20,105,640000,351354.06
59,1,0,1,29,105,880000,849166.87
57,1,0,1,21,105,865000,827357.06
68,1,0,1,15,105,530000,340431.75
62,1,0,1,16,105,8000000,7530582.02
56,1,0,1,26,105,6600000,6490724.09
61,1,0,1,15,105,13750000,13410631.89
60,1,0,1,18,105,12000000,11850431.21
63,1,0,1,19,105,2900000,2840577.48
50,1,0,1,29,105,1170000,1133698.5
58,1,0,1,26,105,1800000,1789047.6
50,1,0,1,23,105,1100000,1093306.87
52,1,0,1,27,105,1200000,1192698.4
52,1,0,1,20,105,1300000,1292089.93
69,1,0,1,20,105,1630000,1615388.8
65,1,0,1,19,105,5500000,5421539.1
70,1,0,1,18,105,6460000,6316470.79
53,1,0,1,29,105,11500000,11183522.01
63,1,0,1,17,105,1900000,1900000
52,1,0,1,23,105,2800000,2800000
53,1,0,1,24,105,420000,386338.05
68,1,0,1,20,105,320000,294352.73
52,1,0,1,30,105,270000,248360.17
63,1,0,1,15,105,320000,294352.73
68,1,0,1,19,105,320000,294352.73
56,1,0,1,23,105,4100000,3771394.76
62,1,0,1,16,105,500000,459926.19
54,1,0,1,30,105,390000,353646.8
51,1,0,1,22,105,550000,503016.4
51,1,0,1,27,105,380000,344578.95
54,1,0,1,22,105,400000,295274.16
53,1,0,1,26,105,340000,316384.44
55,1,0,1,20,105,400000,369639.27
60,1,0,1,19,105,940000,888509.56
69,1,0,1,19,105,2000000,1890445.8
61,1,0,1,18,105,580000,203016.82
65,1,0,1,18,105,410000,383754.14
56,1,0,1,20,105,390000,317307.05
58,1,0,1,21,105,1500000,1217696.93
67,1,0,1,16,105,830000,679889.58
70,1,0,1,15,105,1400000,1333840.38
55,1,0,1,25,105,800000,762194.51
55,1,0,1,21,105,1400000,1333840.38
70,1,0,1,20,105,1700000,1619663.33
52,1,0,1,29,105,1180000,1124236.89
61,1,0,1,16,105,1700000,1619663.33
50,1,0,1,21,105,1300000,1238566.07
56,1,0,1,29,105,1000000,448262.52
58,1,0,1,25,105,500000,221179.1
57,1,0,1,25,105,800000,771737.28
55,1,0,1,20,105,660000,644216.24
59,1,0,1,28,105,4700000,4587600.42
70,1,0,1,18,105,3000000,2949561.54
69,1,0,1,15,105,2800000,2782962.94
53,1,0,1,24,105,1500000,1500000
51,1,0,1,26,105,1200000,1174246.76
62,1,0,1,15,105,1800000,1800000
57,1,0,1,23,105,450000,326995.47
51,1,0,1,30,105,400000,372217.04
66,1,0,1,17,105,2500000,2299500.05
67,1,0,1,18,105,470000,444254.72
63,1,0,1,16,105,370000,349732.47
64,1,0,1,18,105,450000,425350.34
68,1,0,1,16,105,460000,434802.59
68,1,0,1,18,105,1200000,1143291.75
63,1,0,1,20,105,1200000,1143291.75
65,1,0,1,17,105,1000000,939372.86
62,1,0,1,20,105,700000,553657.02
55,1,0,1,23,105,760000,733371.41
64,1,0,1,20,105,3350000,3162346.19
57,1,0,1,30,105,1200000,1165076.48
58,1,0,1,22,105,7400000,7328592.32
67,1,0,1,17,105,1900000,1868541.79
70,1,0,1,16,105,5850000,5690270.75
54,1,0,1,30,105,1630000,1559842.94
55,1,0,1,22,105,7000000,6912751.54
63,1,0,1,15,105,1650000,1559986.82
64,1,0,1,17,105,10375000,10311871.59
58,1,0,1,22,105,6190000,6118104.54
61,1,0,1,16,105,2000000,1966167.08
62,1,0,1,18,105,3470000,3402101.47
69,1,0,1,15,105,10000000,9777818.58
60,1,0,1,16,105,1760000,1760000
51,1,0,1,20,105,6500000,6500000
70,1,0,1,20,105,7300000,7300000
53,1,0,1,24,105,2380000,2380000
60,1,0,1,19,105,750000,554957.3
60,1,0,1,15,105,1450000,1398773.87
58,1,0,1,25,105,1400000,1350947.32
63,1,0,1,20,105,1650000,1592187.88
51,1,0,1,25,105,1400000,1350947.32
70,1,0,1,15,105,1360000,1312348.78
53,1,0,1,30,105,2000000,1904632.25
59,1,0,1,21,105,5000000,4853641.63
61,1,0,1,18,105,2300000,2201005.36
69,1,0,1,17,105,3500000,3456375.76
55,1,0,1,22,105,5000000,4937679.67
68,1,0,1,18,105,2600000,2546724.63
66,1,0,1,17,105,5300000,5191400.19
68,1,0,1,18,105,2900000,2882354.47
67,1,0,1,15,105,190000,174771.93
63,1,0,1,20,105,235000,216165.38
51,1,0,1,21,105,720000,658686.17
65,1,0,1,16,105,125000,114981.56
70,1,0,1,15,105,360000,331146.83
54,1,0,1,26,105,370000,335511.02
58,1,0,1,23,105,160000,145916.63
61,1,0,1,20,105,700000,517960.18
52,1,0,1,24,105,350000,325689.87
61,1,0,1,19,105,400000,372217.04
56,1,0,1,21,105,320000,297773.64
50,1,0,1,23,105,900000,829754.12
70,1,0,1,17,105,400000,378089.19
68,1,0,1,18,105,300000,148560.45
68,1,0,1,16,105,390000,368636.96
52,1,0,1,24,105,3500000,3334601.04
59,1,0,1,26,105,300000,258807.21
54,1,0,1,21,105,1200000,1142259.78
69,1,0,1,16,105,1000000,964671.66
52,1,0,1,23,105,1000000,956482.19
69,1,0,1,15,105,1100000,1049839.07
57,1,0,1,20,105,1650000,1571321.51
59,1,0,1,21,105,1750000,1699069.83
60,1,0,1,17,105,1300000,1262166.17
62,1,0,1,17,105,1100000,1067986.73
60,1,0,1,19,105,2200000,2095487.82
58,1,0,1,28,105,4500000,4239617.51
56,1,0,1,25,105,7000000,6685751.87
62,1,0,1,15,105,5000000,4502778.53
65,1,0,1,16,105,3200000,3147017.74
53,1,0,1,30,105,8000000,7609520.55
65,1,0,1,16,105,6000000,5707140.43
52,1,0,1,27,105,7000000,6884740.43
66,1,0,1,15,105,6500000,6392379.8
67,1,0,1,16,105,4000000,3933772.16
51,1,0,1,25,105,7000000,6614700.98
57,1,0,1,25,105,2100000,2065230.4
68,1,0,1,18,105,8000000,7865497.4
70,1,0,1,16,105,2100000,1979564
60,1,0,1,20,105,2300000,2237650.84
53,1,0,1,24,105,2300000,2237650.84
58,1,0,1,20,105,4100000,3912777.72
61,1,0,1,17,105,1100000,1063676.92
67,1,0,1,18,105,1500000,1485608.03
61,1,0,1,15,105,8000000,7923242.83
57,1,0,1,27,105,2500000,2468839.82
54,1,0,1,21,105,9000000,8887823.41
62,1,0,1,18,105,8000000,7900287.47
68,1,0,1,15,105,8000000,7900287.47
68,1,0,1,18,105,1900000,1837260.12
51,1,0,1,21,105,980000,967785.22
67,1,0,1,19,105,3200000,3075426.41
50,1,0,1,21,105,8600000,8547671.87
67,1,0,1,17,105,8500000,8448280.34
56,1,0,1,21,105,5000000,4836674.81
68,1,0,1,19,105,8000000,7952252.17
65,1,0,1,18,105,7000000,6957415.7
68,1,0,1,19,105,8500000,8448280.34
53,1,0,1,25,105,6500000,6461204.89
70,1,0,1,17,105,7300000,7256430.11
51,1,0,1,28,105,1900000,1837134.7
70,1,0,1,16,105,7500000,7175684.04
64,1,0,1,19,105,6500000,6391469.07
57,1,0,1,28,105,8500000,8358074.93
51,1,0,1,21,105,7500000,7335000.51
54,1,0,1,24,105,7000000,7000000
67,1,0,1,16,105,8000000,8000000
60,1,0,1,20,105,6000000,6000000
69,1,0,1,17,105,5500000,5454110.21
50,1,0,1,20,105,1100000,1082021.71
70,1,0,1,16,105,3340000,3340000
64,1,0,1,16,105,400000,378089.19
68,1,0,1,17,105,2000000,1853725.33
59,1,0,1,26,105,2500000,2412405.87
69,1,0,1,18,105,3300000,3089672.71
54,1,0,1,30,105,6000000,5617586.72
51,1,0,1,29,105,2500000,2340661.1
51,1,0,1,24,105,3000000,2808793.33
64,1,0,1,19,105,4260000,3988486.6
65,1,0,1,17,105,2590000,2424924.95
61,1,0,1,15,105,9000000,8738073.45
56,1,0,1,23,105,3900000,3786498.51
50,1,0,1,29,105,6190000,6009852.76
56,1,0,1,27,105,9000000,7147503.19
58,1,0,1,22,105,2480000,2407824.66
66,1,0,1,19,105,4500000,4369036.73
57,1,0,1,30,105,8500000,8252624.92
51,1,0,1,20,105,8300000,8058445.54
54,1,0,1,23,105,2900000,2815601.47
56,1,0,1,21,105,2600000,2489949.95
62,1,0,1,19,105,9000000,8784766.73
